TIME,JYJAI_CAL5,JYJAI_CAL6,JYJAI_CAL7
,21.66608285714286,1.063300423699005,1.9451616207240798
,20.778694931318682,1.0629227866973445,1.905242983157942
,22.58815520146522,1.0639956999091336,1.7836583667558268
,23.429583296703303,1.063757252102359,1.6803299342161457
,22.0146152982163,1.0632969393601854,1.792669041359002
,22.888429368131874,1.0631631744567882,1.7504840810415419
,22.210920995116012,1.062998427374161,1.5918962956649814
,21.582802899877912,1.06319594231536,1.747123543488842
,18.7677173015873,1.064042126177529,1.7553802122414603
,18.87780428571428,1.0635789349348952,1.961567426832423
,19.270106713033687,1.0594647393578647,2.0320900475090125
,18.96503717254329,1.0598782816890713,2.6165456934874265
,18.792667045007434,1.0592544180527075,2.389105379634615
,18.333365699855687,1.059336796233737,2.413124050269535
,19.528505275598718,1.0617775035463777,2.6808084853581
,19.083905706540172,1.0606715116943983,2.798033075522663
,17.99421987634558,1.0606052821335739,3.1478717276885027
,18.855940705310946,1.061580837440205,2.9040674278499226
,18.507594813980052,1.0614841494723755,2.6164408943551694
,18.291126935469677,1.0617430904766423,3.0138645707070655
,17.116817506105004,1.063086823519175,2.6652992768023758
,16.81151045634921,1.0626358048434534,2.7647432297938286
,16.776086673881686,1.06106421897177,3.131561386053765
,17.615647453102454,1.060761377039626,3.0648200279530533
,19.126337610722608,1.062048686252381,2.3186994708994657
,19.790885269452772,1.0620355721683976,2.359488022486768
,19.52713339285714,1.061581844317961,2.6715600661375607
,19.34874291971917,1.0617293650896735,2.711393171152514
,19.31202752289379,1.0620175582598166,3.046849271024864
,19.993766927655688,1.062717569245208,2.8572854090354043
,18.976377721306466,1.0624370901905096,2.71727345717205
,18.652948534798533,1.0617312627826236,3.162374605668289
,18.508573527167275,1.0623887481340208,3.0805212582417516
,17.845339281135526,1.0620283922218117,3.580660242186052
,18.140382257326007,1.0619796289017984,3.2667006471306395
,18.460074201770443,1.0622912484851639,2.8147707212413122
,18.996514320818076,1.0621115817741629,2.4944356891900297
,19.67842009920635,1.0622034694005793,2.2361238699809927
,18.91557691378067,1.0621960106693968,2.3992223223619438
,18.930797480158745,1.0615938319178106,2.4528067543529373
,18.057100039682553,1.0603554733187648,3.1592339770804556
,18.295098055555567,1.061028925699717,2.8291587938404916
,18.625034291819308,1.0609197543020121,3.0655092968835063
,17.617001948051954,1.0610419308904602,2.6664528995191286
,16.495722777500276,1.0595163441822883,3.4616813257575685
,16.613987481407477,1.0605404660350335,3.3399359237107835
,18.038773365523376,1.0602422703414962,3.079010075757567
,18.413780238095235,1.0611509516140258,2.584716889360635
,17.773417274899423,1.061228995831992,3.383394073220679
,17.82890977795193,1.0612022503691216,3.5685497279825817
,17.980498782558428,1.0611500735387058,2.874640620839727
,17.99753886025851,1.0611149726871032,3.3110348221614556
,18.415036776925174,1.0613472865520088,2.5365252876862705
,18.700416782661765,1.061742446194281,2.4922497195044517
,19.012235310245302,1.059340504148629,1.9841075026504904
,18.831862842712827,1.0597866598423504,2.3466849337281825
,19.321277694358088,1.0605603302942013,2.2589433570897657
,19.029837828282826,1.0607854490392645,1.8738235109324348
,17.807365097680087,1.0606115861216345,2.671638767123499
,18.44878212454212,1.061852857372949,2.03522213522588
,18.86794684371183,1.059589841673311,2.5385339484126925
,18.507265793650777,1.0602311327674823,2.5244962433256117
,18.811328849206337,1.0599208338317376,2.4155094931457373
,16.688262992979233,1.058323277725563,3.2847476628782823
,16.292852435897423,1.0581880371547303,3.2054127382751068
,15.920702567155049,1.0562939185395444,4.726912414790998
,16.477835441086683,1.0589375850119604,3.703533893986354
,16.987065068142638,1.059596682647417,3.9603839828413694
,17.92627918215771,1.0593284628459587,3.24975255707742
,18.20392323677955,1.0594975160556939,2.7852749268151835
,18.79827392857142,1.060876044234121,3.0268677466097675
,19.110889042435428,1.0611164281366154,3.272938551249572
,19.393304776256343,1.060670964337948,2.927168519503541
,19.952899874283318,1.0614999209701643,2.592467904424175
,18.8991677110081,1.060933548963973,2.728531809470719
,20.125969347041845,1.0618640279993308,1.848821463077982
,18.278605732323236,1.0603728864209117,2.753360715820658
,19.271644002525253,1.0610254811078377,1.9146452965015024
,18.66532259920634,1.0607670227823263,2.4566395632763935
,18.319459339826835,1.0609515578064805,2.416113174387505
,19.900714365393057,1.0609534542458108,1.9973891168478217
,18.617441760497954,1.0599395309588069,2.1243786886880183
,19.235075007251204,1.0603549440179696,2.783506342457857
,18.621777418139533,1.0605709623607849,2.376916607216963
,19.08215162383982,1.060388474391378,2.876420241776846
,19.574343776564543,1.0611756933198369,2.9862621293878235
,19.223693960824722,1.060037503919368,3.1512396492290935
,20.288224377177706,1.0616157036079354,2.864973565558037
,19.519240949814012,1.0614938662927238,2.4604681950726444
,19.738816316877493,1.0623732504994992,2.3929219940789688
,20.68370761695907,1.0626479995698732,2.487562412614363
,20.730367237484753,1.063527324505558,2.0356834348474573
,20.193125852007487,1.0629223865986703,2.0851592010581963
,21.447216721611724,1.0638340569653402,1.8598670261172987
,21.288000141941403,1.063457788927823,1.9561071707665565
,18.947050338335504,1.063256598451632,2.5991235910311428
,19.537650851370856,1.0615140572699882,2.9112515705238713
,20.59466793650795,1.0622836528857251,2.425455249761301
,20.286800178571447,1.0614733035792345,2.3104036227771743
,19.337842574786336,1.0610976154479217,2.3728320574697217
,19.466175496031763,1.061779849066995,2.772356372437644
,19.120313408119674,1.0615519322344311,2.429126938422102
,19.576046428571452,1.0614504443050903,2.5155755040903056
,20.446221621572874,1.061676281984922,2.410890576664791
,20.512419303221296,1.0622213967319218,2.46521557530519
,20.31908916433239,1.0621125745818496,2.34978389601226
,18.423044397714214,1.0613540618099744,2.5881079441067163
,18.37635773046398,1.05979016702865,3.2099819322019534
,18.366913134920633,1.0611946796899014,2.7807372568772792
,18.527714328588086,1.0603350296177516,3.0432612337337552
,17.48839211871462,1.059445471897383,3.135616697746688
,17.47638225579976,1.0598623841362003,2.91604269882894
,18.128972097069603,1.060240544282727,2.6392849729437167
,17.4065725534188,1.0596838348810178,2.5838094967532403
,17.5778229502442,1.060088171230942,2.8423314411976843
,17.00948573794261,1.0607049540103448,3.793642738095231
,16.79259168116605,1.060616312107571,3.8433700454775646
,16.435437960927956,1.059982145538901,3.8453933788108987
,17.363359899267394,1.05985355322172,3.9128749264299465
,16.569217507070217,1.0586299096709042,4.489287213203456
,13.416155303030294,1.054926681536318,5.651080830047135
,13.779876957619667,1.055620315076691,5.448663254289561
,13.586357671905377,1.0559546156131112,5.390519801908608
,15.169841513347757,1.0561839957950572,4.645893137045697
,15.085605382395377,1.0549486579715088,5.312793113897548
,14.190956672077913,1.0552115746381758,4.917347925405483
,14.736290246340957,1.0560672528488535,4.920555107945169
,14.214378398268398,1.0555000430703283,4.724632607945167
,20.372664033189043,1.0618178297968295,2.5772093009305457
,19.62631187049062,1.0597634325433327,3.1839596517602704
,19.93281060520915,1.0611433540831448,2.8347430098280317
,21.23568713695122,1.0626921787307197,2.4598007056507267
,20.92881548534799,1.0630249029862429,2.4293400324675276
,20.52705584249085,1.0618481017486203,2.3389838944106693
,20.355423203601955,1.061333303768822,2.898176896543167
,20.451249294871808,1.0618003239708427,2.134339803501579
,20.538155604395616,1.0623559479564952,1.6022875761738247
,19.9530252869353,1.0621217404023535,2.1548682581488507
,20.17617209249085,1.0616317739798868,2.415838533781027
,20.523383134920646,1.0616466680958945,2.0090746382783844
,20.34302216746844,1.0614798637452743,2.258297812881558
,20.086928734928755,1.0610314040543805,2.6478602060439487
,20.640845322230344,1.0615931970786079,2.244736860500606
,19.63822052064304,1.0608690949380828,2.8888010989010926
,19.998358080166845,1.0610663014135928,2.5011457295482247
,19.981529687309713,1.061887727121578,2.8525853128815557
,20.283774707150982,1.0618682765721275,3.0337508882783792
,19.55012181849552,1.061628347310568,2.806309142246634
,20.486849892623713,1.0612711174570884,2.10224523351648
,19.628296885769466,1.0616153368321295,2.442295306615894
,18.262075805860807,1.0608201076464479,2.8315573759248975
,18.742548019758026,1.0622917151507112,2.205081582274104
,18.450051563714062,1.0619882381671681,2.4691223091860803
,18.220167445748697,1.0618143376173301,2.5000117897055616
,20.591718503734832,1.062072859905461,2.2690580112942573
,19.826300051353883,1.0615600316226332,2.598190702043222
,19.427775527544348,1.060451702058881,2.881443438484023
,19.300939376750694,1.0603284950831087,2.742839253662997
,20.251280404040404,1.061325950351438,2.5432515674278373
,19.28262226190476,1.060496965282524,2.890345317427838
,19.699022023809523,1.0612557968267966,2.6689094368131805
,19.198164723972923,1.059566054526613,3.3622613170652813
,18.47348383111578,1.0597996420848883,3.413479344220588
,20.001855304781003,1.06102030544114,2.3773628693528632
,18.502199185043256,1.0605596810661266,3.58846147044149
,16.92130889982678,1.058336444779494,3.820697448074968
,16.898082112085365,1.0590780703206195,3.3899240552178243
,16.106208998597545,1.0590504025292606,4.10631939574314
,15.632451525221247,1.0583974282374706,4.136191700216444
,16.607352150221246,1.0588464632302557,4.011130221139964
,18.986074588605835,1.062646979899972,2.1803463726226453
,18.790572218475976,1.0619213071005489,2.0991276663289393
,15.473247383632456,1.056632998602856,4.557307622622641
,15.26593590455598,1.0569946881632954,4.21021417024169
,14.912980558235624,1.0560951254202984,4.6625533369083545
,16.01519273110661,1.0570005400232558,4.540079911265373
,16.405016288105156,1.0578662096878484,4.706825684769646
,17.033042294598673,1.0573669942653399,4.749760832745852
,16.039215970644843,1.0557819390059167,5.260400316872835
,16.111868589692467,1.0567483587342044,4.6909211898887095
,16.464859144605402,1.0573550996045011,4.502446712976733
,16.489407119269618,1.0581507553864862,3.856505720913242
,16.095014734432244,1.0568175910101543,4.412127129643402
,16.06271848595849,1.058030017109405,3.8962753469816187
,14.851855949467199,1.0590423326540477,3.911299959174981
,15.529251139193994,1.059365940445465,3.3355636055286277
,15.173585015040368,1.059873737876792,3.793176938861958
,15.554502395992749,1.059668502466777,3.5584701531476735
,17.979443974969332,1.0614972611226474,3.6820708118280727
,17.67784187388328,1.0620000338242321,3.0295437880185507
,17.700224393724547,1.0630083162281025,2.9034827959550586
,18.25047148045319,1.0628555060339109,2.6742147373470004
,19.407243343388636,1.0634181938111749,2.4296653722676362
,19.406003321327372,1.0630719552550594,2.5239610468708107
,19.381789749898797,1.06291868519451,2.44397239607716
,18.444067055926105,1.0621454742833338,2.842912200716965
,14.926920324548641,1.058033615007345,4.538947585332346
,15.686410172200988,1.059223138367971,4.049448653708414
,15.816351275680837,1.0587351163300962,4.051875241010001
,16.15323817433774,1.0586240150794959,3.4441267937293123
,17.826783501221,1.0598817846433923,3.006125936947205
,17.115178565323564,1.0593611632893247,3.1863867197408235
,16.348099949007427,1.0592833894123783,3.930726061438555
,15.413107658797637,1.0593837654011242,3.1814728983516414
,10.171632771702443,1.0524348114548852,5.735670721386092
,9.916276283607205,1.0525513819677057,5.487403534267659
,21.587525590257698,1.0630534844606585,2.7691385838559386
,21.779156626984133,1.0629927726153143,2.5120856944444383
,19.443369046786543,1.0637572113150944,2.850481964285708
,18.65643952297702,1.0629189043157123,2.5669358620689593
,19.16766476315351,1.0637409995633007,2.2204776190476148
,18.706809782994775,1.06249220257082,2.7275514880952323
,18.244785536963025,1.061809577343133,2.873196706349201
,18.707125854423342,1.062282754928362,2.8595068253968186
,19.50109287823287,1.0631796868414773,2.8067152777777715
,18.155832997280484,1.0627369017537585,3.2541349354168805
,17.992578125763117,1.062148430862109,3.2959596825396766
,18.693377261904754,1.0630012800523918,3.00640051587301
,18.708023089133082,1.0625512998936613,3.0045446825396773
,20.100706541514043,1.0639127711514482,2.1700156944444395
,20.598292641402715,1.0641109371266326,2.4520638095238048
,19.254411252513833,1.0632495656032759,2.581464779942274
,20.721273236640823,1.0633406973275545,2.314048253968249
,19.186575790753388,1.0626748246361823,2.646081230158723
,21.324914173109516,1.063491731669023,2.4220627179487106
,20.63164939144191,1.0646267476812732,2.2131791666666585
,21.0743371908647,1.0639447532296464,2.346819107142849
,21.43798380057443,1.0648608247369966,2.26269158730158
,21.203504816017325,1.0646237299196744,2.3718189206349147
,19.95305050532802,1.0654409916003784,2.3982101648351573
,20.30531512071264,1.065077636091508,2.4045278037240463
,21.38242216269842,1.0656130581449448,1.7371972893448113
,21.598481289682535,1.0644487114235615,2.125048313492059
,21.28137781822344,1.0644350133610028,2.125643829365075
,21.206791034259865,1.0631903086457841,2.6723825198412636
,20.51002649962782,1.0624107382578756,1.9207526892179607
,21.268317261904766,1.0640200997310965,2.1406163568051277
,21.255080119047637,1.0635426201454476,2.41940178571428
,21.04337017857145,1.062943731162842,1.9789895436507885
,20.467050337301604,1.0620264729859077,2.536828293082691
,20.810346037157302,1.063011312731897,2.556919503968247
,20.74469831890333,1.0634689030051854,2.628034503968247
,20.330925151098906,1.0633913716910406,2.574641448412692
,20.637062148268413,1.0637732372072382,2.355544503968247
,19.675106996198256,1.063220889713823,2.4037779166666593
,19.304993141580656,1.0632971205377375,2.670917749999993
,9.176504735988159,1.0523079389238212,5.941459808687681
,10.294346996089168,1.0525382791391618,5.863458816624188
,12.939484191062078,1.054625825318472,5.480295472607097
,12.77792234441199,1.0533970073064185,6.019513726542874
,20.300132742951508,1.0642204249792224,2.333084277777771
,20.853849332611833,1.0640034197115222,2.477854107142851
,20.925986554834058,1.0644614992715018,2.022017452380947
,20.431422169913436,1.0639267470792497,1.8690649523809475
,20.466978915945184,1.0629798451122454,1.7840524233449444
,20.826502370129873,1.0637733448102227,1.9375143253968201
,21.168999317226884,1.0635195487334925,2.0168700198412655
,20.91211072595705,1.06326176971542,1.5841457262242375
,21.35863030929038,1.0641570768165203,1.5943410039682513
,20.64032480410112,1.062658001234311,2.030186838532703
,20.216058543417365,1.0619819791100702,1.618074330933922
,20.29066846405229,1.0622693023423937,1.8611572198228115
,20.30887482408115,1.0622517777836191,1.7448394499815394
,20.07708118230626,1.0624441676639498,1.4457652755274868
,19.696355943223455,1.0627242862719068,1.401093021221508
,20.278193551587307,1.0619553725701545,2.193830437084713
,14.082507828772401,1.053792986882398,6.019912512617908
,14.202495525520103,1.0534045183318996,6.0936319841186295
,13.370360368316192,1.0558111555478837,4.720287786209054
,12.758652310355632,1.055481877048605,5.321140561788735
